time,RSSI,time,lat,long,GPS MSL,SVs,time,acceleration,time,pressure,Pressure MSL,Pressure AGL,time,comp. bat. voltage,time,state,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time,eject. bat. voltage,time,GPS Time of Week, valid leap seconds, leap seconds,time,temperature
426.844,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426.952,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.094,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.202,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.327,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.438,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.577,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.702,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.813,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.921,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.063,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.188,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.296,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.421,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.563,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.671,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.781,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.906,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.015,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.156,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.265,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.39,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.5,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.64,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.75,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.875,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.983,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.125,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.233,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.358,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.469,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.577,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.719,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.827,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.938,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.063,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.202,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.313,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.421,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.546,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.671,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.796,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.906,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.015,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.156,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.281,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.39,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.5,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.625,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.765,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.875,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.983,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.108,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.25,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.358,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.469,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.594,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.733,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.844,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.969,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.077,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.188,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.327,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.452,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.563,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.688,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.813,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.938,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.046,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.171,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.296,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.421,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.531,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.656,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.781,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.906,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.015,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.125,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.25,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.39,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.5,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.608,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.719,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.858,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.969,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.077,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.188,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.327,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.452,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.563,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.688,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.796,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.938,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.046,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.171,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.281,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.421,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.531,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.64,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.765,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.89,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.015,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.125,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.233,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.358,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.5,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.608,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.719,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.844,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.969,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.094,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.202,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.327,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.452,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.563,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.688,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.796,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.906,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.046,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.156,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.281,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.39,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.515,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.64,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.75,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.858,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.108,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.219,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.344,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.452,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.594,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.702,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.813,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.938,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.077,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.188,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.313,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.421,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.563,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.671,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.796,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.906,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.046,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.156,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.281,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.39,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.515,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.656,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.765,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.875,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.983,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.125,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.25,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.358,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.483,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.625,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.733,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.858,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.969,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.077,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.219,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.344,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.452,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.563,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.719,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.827,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.938,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.063,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.188,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.313,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.421,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.546,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.671,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.796,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.906,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.031,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.14,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.281,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.39,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.515,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.765,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.89,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.108,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.358,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.483,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.594,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.733,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.844,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.969,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.077,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.202,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.327,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.452,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.563,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.671,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.813,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.921,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.046,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.156,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.296,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.406,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.531,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.64,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.75,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.89,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.125,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.233,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.375,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.483,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.608,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.719,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.858,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.969,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.094,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.202,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.344,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.469,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.577,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.702,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.813,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.952,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.063,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.188,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.296,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.438,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.546,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.671,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.781,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.921,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.031,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.156,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.265,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.375,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.515,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.625,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.75,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.858,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.108,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.233,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.344,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.483,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.608,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.719,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.844,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.969,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.094,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.202,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.327,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.438,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.577,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.702,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.813,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.938,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.077,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.188,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.313,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.421,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.563,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.688,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.796,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.906,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.046,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.156,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.281,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.39,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.515,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.64,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.765,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.875,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.983,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.125,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.233,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.358,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.469,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.608,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.719,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.827,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.952,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.063,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.202,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.313,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.438,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.546,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.688,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.796,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.906,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.015,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.156,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.265,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.39,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.5,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.608,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.75,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.858,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.983,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.094,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.233,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.344,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.452,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.577,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.719,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.827,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.952,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.063,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.202,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.327,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.438,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.546,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.671,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.796,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.921,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.031,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.156,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.296,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.406,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.515,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.64,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.781,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.89,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.015,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.125,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.265,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.375,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.5,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.608,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.733,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.858,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.983,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.094,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.219,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.344,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.469,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.577,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.702,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.827,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.952,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.063,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.188,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.296,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.438,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.546,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.656,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.781,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.921,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.031,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.156,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.265,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.406,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.515,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
